track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRGFDGE128F145ACF6,Death Tone,Manowar,https://p.scdn.co/mp3-preview/2fa520eebb6b81f9f1c6a9999028f6df0f03d5c7?cid=774b29d4f13844c495f206cafdad9c86,1Cjk8Ukv3CTltrbubhEXs2,"heavy_metal, power_metal",,1982,291333,0.512,0.904,9,-10.405,1,0.116,0.008,0.0027,0.411,0.387,131.336,4
TRXAKHE128F4280052,The Divine Conspiracy,Epica,https://p.scdn.co/mp3-preview/701782aae6d2009ccf05fb62a6e12ce11702e71b?cid=774b29d4f13844c495f206cafdad9c86,0l7ZSYC1CpBEtX9Jrqz5oo,"power_metal, gothic_metal, symphonic_metal",Metal,2007,836586,0.519,0.909,4,-6.824,0,0.15,0.0229,0.518,0.118,0.0648,135.992,4
TRKCBZH128F425A266,Demonizer,Judas Priest,https://p.scdn.co/mp3-preview/3f5331a3a07061e53befde0818e09f34a2555ad3?cid=774b29d4f13844c495f206cafdad9c86,22DdI0FNeQ3kTymIHnKG3K,"heavy_metal, power_metal",,2005,277933,0.376,0.957,2,-4.353,1,0.0538,8.51e-06,0.423,0.0825,0.22,84.97,4
TRZFYBB12903CD2474,Midway,Sabaton,https://p.scdn.co/mp3-preview/0701e0b5d986f3a0b452ec9bdfaa68a20ce720b7?cid=774b29d4f13844c495f206cafdad9c86,0YjcCggZbmQXMwIbUQP3kW,power_metal,,2010,149095,0.419,0.976,11,-2.871,0,0.0735,0.00157,1.11e-06,0.274,0.686,186.1,4
TRGBLCA12903CF22C2,Victoriae & Triumphi Dominus,Turisas,https://p.scdn.co/mp3-preview/715d84e0cfe508c642153da26906dab2e7be1ae6?cid=774b29d4f13844c495f206cafdad9c86,0ofUA7Igketa8ydj34641M,"power_metal, symphonic_metal",,2004,87800,0.351,0.474,6,-9.862,0,0.0287,0.00606,0.825,0.42,0.535,79.999,4
TRSHWZP128F145ACF8,Fast Taker,Manowar,https://p.scdn.co/mp3-preview/aac4b31098bb6731d19479e0ddca4c9bb66094da?cid=774b29d4f13844c495f206cafdad9c86,2azRKAHpD5086QvaN1IFYF,"heavy_metal, power_metal",,1982,236266,0.387,0.912,2,-9.963,1,0.123,0.00413,0.000501,0.434,0.194,172.009,4
TRYISLT12903CC30B5,Counterstrike,Sabaton,https://p.scdn.co/mp3-preview/3d954ee8ade8d50546c1ab9376df447121d0733e?cid=774b29d4f13844c495f206cafdad9c86,1IZ7g4DsBc1GuPFmvGlNW4,"power_metal, swedish",,2000,228106,0.402,0.794,9,-5.987,0,0.0356,1.41e-05,0.00233,0.105,0.15,140.146,4
TRCXIVG128F427FD3F,Angel Of Mercy,HammerFall,https://p.scdn.co/mp3-preview/40232993c4ab2eee8ae863cec53ba54f10262133?cid=774b29d4f13844c495f206cafdad9c86,16Nhk8iHZhIlFy1xnjkLsz,"power_metal, cover",Metal,2008,339973,0.462,0.719,8,-6.527,1,0.0358,0.000231,0.000155,0.125,0.491,129.848,4
TRLMZUV128F4270492,Goodbye My Friend,Blind Guardian,https://p.scdn.co/mp3-preview/388ece66a6751c005820ba1b4b829c07f4998613?cid=774b29d4f13844c495f206cafdad9c86,79E9zkXZuan9ihgNCUb1Dh,power_metal,Pop,1990,336026,0.256,0.942,11,-9.84,1,0.0954,4.59e-06,0.827,0.216,0.138,172.359,4
TRAJDAG128F145ACFB,Dark Avenger,Manowar,https://p.scdn.co/mp3-preview/671fb8d4c9be20a2292051a49d1e508e679f96a9?cid=774b29d4f13844c495f206cafdad9c86,2uScQp1u1z9tKCHEpUuj4M,"heavy_metal, power_metal",,1982,383493,0.249,0.829,9,-10.421,1,0.383,0.0182,5.39e-05,0.0807,0.206,172.678,4
TRNKEQL128F4291D53,Trailblazers,HammerFall,https://p.scdn.co/mp3-preview/f6ad6f26ec4f47b79f5c4635de50c6eff425246c?cid=774b29d4f13844c495f206cafdad9c86,0S2y9J4RTZGlVz2xw04jYF,power_metal,,2002,279306,0.551,0.949,6,-5.442,1,0.0591,7.27e-05,3.78e-05,0.0482,0.466,120.031,4
TRPHLXZ128F92CEE43,Stalingrad,Sabaton,https://p.scdn.co/mp3-preview/ecbc5be14d90f33090fce6347a6a3f2d232017fb?cid=774b29d4f13844c495f206cafdad9c86,099XQX7DuNdG1ixL9yhVq1,"power_metal, swedish",,2005,318226,0.239,0.832,7,-6.395,1,0.0397,1.93e-05,0.00931,0.0865,0.175,112.674,4
TRUGKHJ128F9321570,A Secret,Sabaton,https://p.scdn.co/mp3-preview/08bc669a299ef8baff7fc56dd51bc7ad1670a7bb?cid=774b29d4f13844c495f206cafdad9c86,05pNpa33Nd3IDrcRPGmWmN,"metal, heavy_metal, power_metal",,2008,37480,0.502,0.334,0,-15.39,1,0.201,0.145,0.00608,0.115,0.0768,122.973,5
TREAIBZ128F427FD94,Down to the Devil,Edguy,https://p.scdn.co/mp3-preview/c023ff8e2068fc066654c3d6efa74f657a236374?cid=774b29d4f13844c495f206cafdad9c86,17Tp3x55Gk81n9SAShSMRp,power_metal,,2014,328413,0.313,0.95,1,-4.804,0,0.0879,0.000406,0.000117,0.0931,0.196,193.853,4
TRLSLSO128F424BCDA,Carry Me Over,Avantasia,https://p.scdn.co/mp3-preview/83116dc2ca1aff0981a0ba727d7ffd7d3800c274?cid=774b29d4f13844c495f206cafdad9c86,04ePxDNhgPm9lYR2bykqWP,"power_metal, symphonic_metal",,2008,232213,0.409,0.757,3,-5.297,1,0.0297,0.00424,1.71e-05,0.134,0.323,179.899,4
TRAQCKA128F931EE9F,Back to Back,HammerFall,https://p.scdn.co/mp3-preview/232bd4c0bfe6d5a3d3bb25da4727d225af48c035?cid=774b29d4f13844c495f206cafdad9c86,0dNvKLWwJD3o0v6b5nutl2,"power_metal, cover",,1998,219160,0.54,0.988,6,-6.326,1,0.0636,4.37e-05,0.066,0.0578,0.156,123.916,4
TRTBUGE12903CF42F9,Cursed Be Iron,Turisas,https://p.scdn.co/mp3-preview/264a0c7570fd1859cb2e7c3ba25aa281096980e3?cid=774b29d4f13844c495f206cafdad9c86,2Ukg8ZojBExHOuxWWwAoK3,power_metal,,2007,303293,0.445,0.945,0,-4.129,1,0.108,0.000163,0.0245,0.0717,0.33,172.489,3
TRSHOGY128F426B355,Withering Time,After Forever,https://p.scdn.co/mp3-preview/2f742ca36dd228c5f81b0eb93b092af158ba2513?cid=774b29d4f13844c495f206cafdad9c86,0FuLehEcjYnF6aUACZcg84,"female_vocalists, power_metal, gothic_metal, symphonic_metal",Metal,2007,272013,0.357,0.874,7,-2.827,1,0.0464,5.79e-05,0.0644,0.234,0.416,169.969,4
TRRYDJJ12903CBE9E8,Purple Heart,Sabaton,https://p.scdn.co/mp3-preview/91acf38b6b4a4c162c63b88910d8814e5110b44c?cid=774b29d4f13844c495f206cafdad9c86,0HhwZicoTvwkpdMVhtMpen,"power_metal, swedish",,2010,307933,0.401,0.673,6,-6.797,0,0.0313,0.0015,4.54e-05,0.0865,0.112,86.238,4
TRWRBZR12903CEF565,Song of Myself,Nightwish,https://p.scdn.co/mp3-preview/15c23b5da6382ec1c72cb7541517d2da7d590c08?cid=774b29d4f13844c495f206cafdad9c86,0Jxsg2i6lnrrXBbRPBUf8D,"power_metal, symphonic_metal",,2011,809666,0.307,0.673,4,-7.107,0,0.0562,0.297,0.00497,0.185,0.319,145.508,4
TRRTITK128F145ACF9,Shell Shock,Manowar,https://p.scdn.co/mp3-preview/c734eabca4dfceaa1db4cd686c58cba6348dd0df?cid=774b29d4f13844c495f206cafdad9c86,2J6MgEl57mDRoXWfJYz5vE,"heavy_metal, power_metal",,1982,247506,0.58,0.695,9,-9.966,0,0.0543,0.00674,0.00222,0.0525,0.553,131.302,4
TRKEBSH128EF34C536,The Edge of Infinity,Lunatica,https://p.scdn.co/mp3-preview/83e7641e8bb82933baa077a31a282b5d4d517ca6?cid=774b29d4f13844c495f206cafdad9c86,5YkSYOz4nA3253hWKv3jSS,"female_vocalists, power_metal, gothic_metal, gothic, symphonic_metal",,2006,248266,0.471,0.953,9,-3.783,0,0.0829,0.0499,0.0105,0.114,0.498,159.951,5
TRTXFYL128F426A814,The Divided Heart,Elvenking,https://p.scdn.co/mp3-preview/f3a1ae6ca8ec2bd6436f21f822ed58954d7bffc3?cid=774b29d4f13844c495f206cafdad9c86,0kpTMaAQl0Qc6gZ4JXUz04,power_metal,Metal,2011,278266,0.513,0.846,8,-4.353,1,0.0408,2.61e-05,1.03e-05,0.104,0.487,119.933,4
TRSSLHS128F427851C,Nuclear Attack,Sabaton,https://p.scdn.co/mp3-preview/c0b2cfaa6e782625fc5377ccae73a09d6e808a4f?cid=774b29d4f13844c495f206cafdad9c86,2NdCfDFrFG9xVbvKSgyZf5,power_metal,,2010,249986,0.39,0.828,9,-5.689,0,0.0429,8.4e-06,0.00109,0.361,0.309,158.09,4
TRXVTTW128F4269E32,Envision,After Forever,https://p.scdn.co/mp3-preview/317e35ab6408eb32128a65572900a660bf498687?cid=774b29d4f13844c495f206cafdad9c86,0Sy2C18TOOlqsYdGJ85qRz,"power_metal, gothic_metal, gothic, symphonic_metal",,2007,236512,0.484,0.916,4,-3.666,0,0.0521,1.22e-05,0.262,0.087,0.387,111.971,4
TRUGCXC12903CB89C6,Natural High,HammerFall,https://p.scdn.co/mp3-preview/5ab0a0daa3dd56c1421e606061f90e389de430a3?cid=774b29d4f13844c495f206cafdad9c86,07noBV5doI6H905X94SXzP,power_metal,Electronic,2006,254746,0.479,0.884,8,-4.285,1,0.0442,0.0112,0.00744,0.0389,0.366,94.957,4
TREVFIU128F932F636,Edge and Pearl,Machinae Supremacy,https://p.scdn.co/mp3-preview/c5db8d2adfd1914d4cbfaf377fc78853b1c70535?cid=774b29d4f13844c495f206cafdad9c86,0JZ7jMoC555eJg9F7M6f3q,"metal, power_metal, swedish",,2011,240493,0.394,0.849,11,-5.146,0,0.0687,3.28e-05,0.0092,0.0825,0.143,89.953,4
TRXKPTW128F1458A16,Sign Of The Hammer,Manowar,https://p.scdn.co/mp3-preview/3b16c95631050c57cc3c5c2bf73bf7b16f7f0166?cid=774b29d4f13844c495f206cafdad9c86,0e5vUg8oqBLiVCARl93EV5,"heavy_metal, power_metal",,2011,258653,0.173,0.979,2,-8.273,1,0.141,0.00184,0.0456,0.091,0.0392,166.346,4
TRYUBYS12903CF22CB,Midnight Sunrise,Turisas,https://p.scdn.co/mp3-preview/96f9647d746161fc85477780c360b719724cc3f0?cid=774b29d4f13844c495f206cafdad9c86,11gl5XlmvvnrpgYfUWXjpa,power_metal,,2004,495413,0.154,0.797,5,-8.187,0,0.06,0.000754,0.519,0.337,0.0729,87.154,4
TRXNFLZ12903CF22CC,Among Ancestors,Turisas,https://p.scdn.co/mp3-preview/de60b39b9380433aa6bd4f59140ee31135e98ca5?cid=774b29d4f13844c495f206cafdad9c86,0EW3bOhcKAQjvWcwnNPNIW,power_metal,,2004,316613,0.237,0.847,6,-7.622,0,0.302,0.00388,0.455,0.074,0.237,169.483,4
TRWARNV128F429125C,A Legend Reborn,HammerFall,https://p.scdn.co/mp3-preview/299bea7c8a5343e88310dd10c3f1760736d9e6c1?cid=774b29d4f13844c495f206cafdad9c86,0BRvQeXb1qgeSbfzWaYg4P,power_metal,Metal,2000,312653,0.535,0.776,1,-8.326,1,0.0402,0.00138,9.88e-06,0.0635,0.46,122.948,4
TRLDFNF128F92E3A02,Into the Unknown,Avantasia,https://p.scdn.co/mp3-preview/532d452aaff316115b830aefa9d0093b25f565d9?cid=774b29d4f13844c495f206cafdad9c86,2JzU0bxYuY6NwZrnwnpSPT,"power_metal, symphonic_metal",,2007,269266,0.337,0.425,0,-8.157,0,0.0337,0.0217,1.71e-05,0.116,0.0481,116.462,4
TRADFEB128F4256B21,Where Were You Last Night,Nightwish,https://p.scdn.co/mp3-preview/1ba8243a9e1ba947b2bfb3207c51ff40f8dd8755?cid=774b29d4f13844c495f206cafdad9c86,0SxHG8p6jsjMHz7HiCnsO8,"power_metal, gothic_metal, gothic, cover, symphonic_metal",,2007,232813,0.557,0.811,2,-6.079,0,0.0345,5.88e-05,0.000468,0.186,0.66,129.967,4
TREJFOF12903CF22D2,Katuman Kaiku,Turisas,https://p.scdn.co/mp3-preview/3f337ac7eb9d2f38958a2858a9eab44cc76149bc?cid=774b29d4f13844c495f206cafdad9c86,0pLfmY6zUj7WBiUvJ8sDjd,"instrumental, power_metal, symphonic_metal",,2004,142213,0.258,0.283,2,-10.579,1,0.0301,0.0177,0.557,0.122,0.15,101.126,1
TRTFNBD128F9346F89,River of Tuoni,Amberian Dawn,https://p.scdn.co/mp3-preview/74eea3f90d1b05f75a428bb33f619267317db098?cid=774b29d4f13844c495f206cafdad9c86,5IIdICPzTQc7EsSt7RkYv1,"power_metal, gothic_metal, symphonic_metal",,2009,181026,0.453,0.958,7,-3.208,1,0.0878,0.000445,0.00409,0.37,0.238,100.014,4
TRIXVES128F4299B33,The Last Stand,Sabaton,https://p.scdn.co/mp3-preview/642e49bb4c042f4d03e66867d7361acf7856fff9?cid=774b29d4f13844c495f206cafdad9c86,3gADBuiNvtYo6Xu9cGjm5V,"heavy_metal, power_metal, swedish",,2016,235840,0.518,0.933,7,-5.691,0,0.0414,0.00439,0.0,0.0655,0.509,104.046,4
TRXCFRU128F424FAD2,Break The Chains,Dream Evil,https://p.scdn.co/mp3-preview/8af232e35a7e511fb042ece92a9582531eb48e0b?cid=774b29d4f13844c495f206cafdad9c86,07tHYJ5VCP9ToHIi0hU31w,"heavy_metal, power_metal",,2003,212373,0.466,0.955,7,-3.917,0,0.113,4.57e-06,0.0547,0.414,0.258,94.01,4
TRMKFIV128F92D055F,What Kind of Love,Avantasia,https://p.scdn.co/mp3-preview/1dbf788f7bd26f916f395444d6532a6a36630463?cid=774b29d4f13844c495f206cafdad9c86,1y9Aehc4Aws6UjpX5Ja8Y5,"power_metal, symphonic_metal",,2008,295706,0.384,0.522,7,-6.982,0,0.0348,0.214,0.00171,0.163,0.122,137.935,4
TRIRPEN128F145ACFC,William's Tale,Manowar,https://p.scdn.co/mp3-preview/b93cccfa7dc18b7ca1958c725a66b0d6bed11833?cid=774b29d4f13844c495f206cafdad9c86,65xrd5rYhnvMjgffuBmthl,"instrumental, heavy_metal, power_metal",,1982,114506,0.47,0.414,7,-15.684,1,0.0368,0.123,0.872,0.0746,0.921,101.385,4
TROOTKD128F92F96A0,Metal Invaders,Helloween,https://p.scdn.co/mp3-preview/9de1f37ea396388a4dd913979cf30c1066b94c3a?cid=774b29d4f13844c495f206cafdad9c86,1ZGU59e6TUKN9gic3bJIjE,"heavy_metal, power_metal",Metal,1985,273893,0.271,0.974,11,-7.345,0,0.124,0.000177,0.00356,0.896,0.137,138.153,4
TRUWXAZ12903CEC790,Lux Triumphans,Rhapsody,https://p.scdn.co/mp3-preview/fafcf1d07dd494563ece6488b9b366c777dec1f3?cid=774b29d4f13844c495f206cafdad9c86,5h3nmpCowRdqddSO94m56J,"power_metal, symphonic_metal",Metal,2000,120306,0.524,0.517,1,-5.108,0,0.0279,0.195,3.26e-06,0.52,0.162,72.476,4
TRWDZSE128F93294EC,Trial By Fire,Blind Guardian,https://p.scdn.co/mp3-preview/0c24f3cb06d88f7fb2b614218cfbc7c90db5920d?cid=774b29d4f13844c495f206cafdad9c86,1ure5x34ZcN53ZvMZWDsJz,"power_metal, cover",,1992,225066,0.288,0.978,10,-3.824,0,0.187,9.32e-06,0.909,0.293,0.065,160.979,4
TRMSCJB128F424816A,All the Clowns,Edguy,https://p.scdn.co/mp3-preview/bbeeac1e7c9442b4e0dbb847c6c51075a8561f7b?cid=774b29d4f13844c495f206cafdad9c86,0mzngwLoRpQnHTHkekNRtM,power_metal,,2001,289040,0.473,0.988,1,-3.475,0,0.076,8.69e-06,0.000243,0.347,0.447,103.607,4
TRECRPB128F4253798,Excalibur,Grave Digger,https://p.scdn.co/mp3-preview/e0c5137c363a5a6253e22d48f2c46aa6ae65d18f?cid=774b29d4f13844c495f206cafdad9c86,0rOHY3mYEyP0u5AfwURX6F,"heavy_metal, power_metal",,2005,311880,0.34,0.991,8,-3.503,1,0.204,6.05e-05,0.0751,0.876,0.0388,120.474,4
TRAQGUE128F9333C41,Deconstruct,Epica,https://p.scdn.co/mp3-preview/edd4f014526f384d478df328b78f2312ebca3d85?cid=774b29d4f13844c495f206cafdad9c86,1zAjSJirB2Uybl4iMdnIhE,"power_metal, gothic_metal, symphonic_metal",,2009,253960,0.482,0.966,4,-2.939,1,0.0761,0.00641,1.89e-05,0.201,0.416,140.05,4
TRZBATN128F931EB10,Lost in Life,Sirenia,https://p.scdn.co/mp3-preview/ef93fdd4cd6f69c5e81792015f47091e92cae855?cid=774b29d4f13844c495f206cafdad9c86,1WFcUgXqkxWfV0KVs1G150,"power_metal, gothic_metal, gothic, symphonic_metal",Metal,2010,192240,0.543,0.859,6,-2.848,0,0.0361,0.0844,0.0445,0.243,0.213,120.041,4
TRPIWAI128F4246974,The Winter Wake,Elvenking,https://p.scdn.co/mp3-preview/4d913c59ff7f472a61647bffbb498b16b334dfbe?cid=774b29d4f13844c495f206cafdad9c86,172wHCPjM74BbgOUFK2iBk,"metal, power_metal",,2006,259173,0.53,0.896,10,-5.347,1,0.0564,0.00027,4.56e-06,0.173,0.375,129.963,4
TROZKQW12903CF42FC,Five Hundred And One,Turisas,https://p.scdn.co/mp3-preview/fa1fb2d0542cc5995b2c647408608c29400ff8c4?cid=774b29d4f13844c495f206cafdad9c86,1RAy4YpSHzUmMVPvXkndPS,"power_metal, symphonic_metal",,2007,378306,0.28,0.913,11,-4.722,0,0.112,0.000105,0.0788,0.111,0.104,113.043,3
TRJAODA128F148D1A1,Today Is A Good Day To Die,Manowar,https://p.scdn.co/mp3-preview/49bd0fa32746e0880614d3e758627f0b1d525dba?cid=774b29d4f13844c495f206cafdad9c86,3CnJjMs2MmvCHd7PYxGXKM,"instrumental, heavy_metal, power_metal",,1996,582533,0.26,0.485,11,-9.092,0,0.0451,0.0226,0.855,0.217,0.072,119.63,3
TRORBCK128F426B28E,The Fire Burns Forever,HammerFall,https://p.scdn.co/mp3-preview/690cd82c0b0bbe7c60e55d1b4bd7f8674edcaec7?cid=774b29d4f13844c495f206cafdad9c86,0t9wDEDr0ZaLYEZDGB6pOs,power_metal,,2006,202501,0.384,0.928,8,-4.633,0,0.0489,0.0434,0.308,0.112,0.589,169.794,4
TRKZUXG128F4253774,Warriors of Faith,HammerFall,https://p.scdn.co/mp3-preview/0c4f5d7627f533253dde91fa2284227bd5690939?cid=774b29d4f13844c495f206cafdad9c86,4O0y7WZF3fVnkhkJwDhySa,"heavy_metal, power_metal, swedish",Metal,1998,285266,0.51,0.993,6,-5.9,1,0.07,2.72e-05,0.0474,0.201,0.396,141.991,4
TRFSNLD128F4269CED,Holy War,Manowar,https://p.scdn.co/mp3-preview/5bdadd2c6cea2fa2e1d683a70ea0ee1392202c04?cid=774b29d4f13844c495f206cafdad9c86,0LD7ZyOV79svI89FhmTLjH,"heavy_metal, power_metal",,1987,284626,0.524,0.798,9,-16.015,0,0.0621,7.18e-05,0.17,0.0957,0.186,99.937,4
TRMIJNN128F4271CA5,The Toy Master,Avantasia,https://p.scdn.co/mp3-preview/5a719ec95e66ac637bce4fa36d7b09a7515331fd?cid=774b29d4f13844c495f206cafdad9c86,0MW4L5BPyNTodYtGOMm1cc,"power_metal, symphonic_metal",,2008,380520,0.307,0.963,2,-3.855,1,0.0758,0.000184,0.000132,0.0548,0.309,99.476,4
TRSYMQW128E079370E,"You Don't Remember, I'll Never Forget",Yngwie Malmsteen,https://p.scdn.co/mp3-preview/32d0be4e0d5de9aa813241eb2f0a762d0a3e5272?cid=774b29d4f13844c495f206cafdad9c86,09PSK7hRLs1UbZxqZMoMqa,"metal, hard_rock, heavy_metal, power_metal",,2005,269253,0.455,0.881,8,-8.011,0,0.0728,0.00122,0.628,0.551,0.413,107.025,4
TRYCRXI128F426E2E3,Cry Just a Little,Avantasia,https://p.scdn.co/mp3-preview/958ea3e258da2832b56fd457fc8e8cc16c93137f?cid=774b29d4f13844c495f206cafdad9c86,0F5g80uwYxwS0mUdLkF8Fq,"power_metal, symphonic_metal",,2008,315773,0.39,0.503,2,-6.693,0,0.0271,0.0488,1.04e-05,0.072,0.104,173.932,3
TRRXHAI12903CF22D0,Rex Regi Rebellis,Turisas,https://p.scdn.co/mp3-preview/b691aebb7e315df1f4743b71869ad88dd646f928?cid=774b29d4f13844c495f206cafdad9c86,1Xs00pTKq0UF9oNIt7frFR,"power_metal, symphonic_metal",,2004,430360,0.536,0.77,7,-7.824,1,0.0454,0.00145,0.206,0.108,0.226,109.988,4
TRPJCPW128F4271CA6,Devil In The Belfry,Avantasia,https://p.scdn.co/mp3-preview/ce4f116c6bcb8cfbe2d9aca4546244a9a0cfacc6?cid=774b29d4f13844c495f206cafdad9c86,14aTDv2mE5QIlVkQEbJzns,"power_metal, symphonic_metal",,2008,281746,0.328,0.988,4,-3.291,0,0.103,0.00022,6.16e-05,0.319,0.138,193.161,4
TRPSPVD128F1458A14,Thor (The Powerhead),Manowar,https://p.scdn.co/mp3-preview/a435a1f4e8b4506bcafd77137a6a4c5652e63197?cid=774b29d4f13844c495f206cafdad9c86,2aYsyWZ5dKETrNJhEyjDSh,"heavy_metal, power_metal",,1984,323733,0.212,0.941,2,-8.797,1,0.139,0.000123,0.00635,0.261,0.159,148.712,4
TRGWROC128F930947A,Semblance of Liberty,Epica,https://p.scdn.co/mp3-preview/e6b43daaa58482d8c8e910b0915219adb434ff74?cid=774b29d4f13844c495f206cafdad9c86,1hhEVBvWP9tPRoAMdLFr22,"power_metal, gothic_metal, symphonic_metal",Metal,2009,342120,0.518,0.984,7,-2.356,1,0.146,0.000147,0.0126,0.0795,0.426,140.025,4
TRPKVIN128F424A699,Rites of Passage,Demons & Wizards,https://p.scdn.co/mp3-preview/ecd9ac1b2dbdc8263f4c2afefb45ac386b21bb0a?cid=774b29d4f13844c495f206cafdad9c86,3QOMBkokKPIeHElOWPPcpx,"power_metal, symphonic_metal",Rap,2004,53933,0.41,0.37,3,-9.324,1,0.0321,2.84e-06,0.748,0.152,0.392,120.057,5
TRLYZHH128F934C4F7,"Raise Your Fist, Evangelist",Powerwolf,https://p.scdn.co/mp3-preview/7fcf004b115ab8e27fb955c9781aafdab4cc133f?cid=774b29d4f13844c495f206cafdad9c86,0t8FIemL8FM8T16E5zyRy1,power_metal,,2014,239813,0.321,0.861,9,-3.671,1,0.0511,0.000122,5.25e-06,0.307,0.27,112.045,1
TRATQGC128F93317E9,Guardians,Helloween,https://p.scdn.co/mp3-preview/3d2a90fefc0ec01ac53e0b4f82f4638ea815eb25?cid=774b29d4f13844c495f206cafdad9c86,0UO3VB3RFIclE41WDDvSuP,power_metal,,1980,261720,0.124,0.962,11,-5.377,0,0.109,9.73e-05,1.66e-06,0.453,0.221,150.289,4
TREEYIU128EF34C537,Sons of the Wind,Lunatica,https://p.scdn.co/mp3-preview/1529af42887ec5d874f5aecaa3a9fc2571aee301?cid=774b29d4f13844c495f206cafdad9c86,1lMyo6NDsY6De5MKkyZq0N,"power_metal, gothic_metal, gothic, symphonic_metal",,2006,325080,0.283,0.858,4,-4.824,0,0.0649,0.00242,0.0592,0.319,0.111,129.967,4
TRXGWGY128F4228E7E,The Scythe,Elvenking,https://p.scdn.co/mp3-preview/7a018812ba06e9974935264545050f205ce10608?cid=774b29d4f13844c495f206cafdad9c86,2JKlSb5EKeFGL7jKCsATVg,power_metal,Jazz,2007,336493,0.52,0.909,2,-5.081,0,0.0785,2.39e-05,1.57e-05,0.212,0.377,131.936,4
TRBQYPZ128F4293B71,The Piper Never Dies,Edguy,https://p.scdn.co/mp3-preview/4060cb474a86853981b535be52a0fe67b46dbbe6?cid=774b29d4f13844c495f206cafdad9c86,0SyjNHppLjDlcPaqzyA1aU,power_metal,,2017,609693,0.293,0.826,11,-7.077,1,0.0454,0.00537,5.47e-05,0.0861,0.143,89.98,4
TRQNOUX128F42436FF,I Don't Believe In Your Love,Avantasia,https://p.scdn.co/mp3-preview/b5388b5fe92b3c3680a51a42e41af143275c7d95?cid=774b29d4f13844c495f206cafdad9c86,19cgnVYQyOWcqTH3lth0L4,"power_metal, symphonic_metal",,2008,333866,0.425,0.978,7,-2.743,0,0.0733,0.000833,1.37e-05,0.0305,0.255,153.055,4
TRWRBKF128F9335546,The Last Amazing Grays,Sonata Arctica,https://p.scdn.co/mp3-preview/8e8a5fcb325eae6527e2385751549fa4b85a36b3?cid=774b29d4f13844c495f206cafdad9c86,2PJk5gJnFokoSVN0f6bOcw,"power_metal, symphonic_metal",Metal,2009,340266,0.514,0.924,8,-5.662,0,0.0478,0.000138,0.00595,0.212,0.377,145.025,4
TRFTLCW128F42AA8D0,Weird Dreams,Blind Guardian,https://p.scdn.co/mp3-preview/0976e0b86fcb4df53579a96537ce21e989dbf197?cid=774b29d4f13844c495f206cafdad9c86,1d7opiQmCml1890srUCHZe,"power_metal, symphonic_metal",,1990,81280,0.29,0.951,0,-5.053,0,0.111,1.52e-05,0.935,0.322,0.0389,105.432,1
TRVJCOW128F426B1EE,Land of the Miracle,Edguy,https://p.scdn.co/mp3-preview/c5aa0082ba541bcc6d91a4ecc00172c9436b2e59?cid=774b29d4f13844c495f206cafdad9c86,0ITeuPw3gg1xKim8JA9sJ5,power_metal,,1999,392186,0.475,0.673,5,-6.032,1,0.0251,0.00249,2.07e-06,0.387,0.431,80.023,4
TRNKXSL128F4269402,Cold Winter Nights,Stratovarius,https://p.scdn.co/mp3-preview/093ceee9ccc088b5418ccf32ac729279e2567a4f?cid=774b29d4f13844c495f206cafdad9c86,0nZNQAxGgwOZbF3mvCsw0y,power_metal,Metal,1980,314133,0.189,0.933,8,-5.207,0,0.0633,3.7e-05,4.21e-05,0.0972,0.576,172.187,4
TRLNNHR128F422315B,Kill It,Helloween,https://p.scdn.co/mp3-preview/c20ee01300073140a5ae82923f2c51b61afef9db?cid=774b29d4f13844c495f206cafdad9c86,0RbeA6cCN1Rul64F0pN5yR,"heavy_metal, power_metal",,2007,253760,0.31,0.981,8,-6.01,1,0.118,3.33e-05,0.59,0.118,0.0547,83.163,4
TRWASLN128F422A6DC,"Dark Wings, Dark Words",HammerFall,https://p.scdn.co/mp3-preview/165dc942222c44d0619c9d41abbcee50245699fa?cid=774b29d4f13844c495f206cafdad9c86,0TP58iEaPtGCX8sGM4GRH7,"metal, power_metal, swedish, symphonic_metal",Metal,2007,302262,0.409,0.538,4,-5.637,1,0.0293,0.122,3.01e-06,0.0364,0.103,135.07,4
TRXWRQA128F92C93AD,Endless Nights,Sabaton,https://p.scdn.co/mp3-preview/7ce600311c00c3d78044526611e2710b6f7d4074?cid=774b29d4f13844c495f206cafdad9c86,0wMDKQdXvXimYl8qrtkbst,"heavy_metal, power_metal",,2007,292173,0.436,0.907,6,-4.578,0,0.0487,1.85e-05,0.327,0.0904,0.461,95.202,4
TRDBOUF128F14AE683,The Champion,HammerFall,https://p.scdn.co/mp3-preview/65661d7be1105c0dc53078b1749ea1d364612efe?cid=774b29d4f13844c495f206cafdad9c86,2OfLZ9ExXc12cjxpiDR7xg,"power_metal, swedish",,2000,296840,0.475,0.934,8,-6.458,1,0.0625,0.000768,3.69e-05,0.123,0.384,129.982,4
